Account,Dollar,Country,SIC,Decision,POS,Card,Outcome
736553,380.92,5,4713,3,1,1,0
723133,460.32,5,5936,3,1,2,1
342120,408.11,5,3848,3,1,1,0
567435,559.96,6,3828,4,2,2,0
216855,481.57,6,5166,4,2,2,0
495622,414.09,6,5875,4,1,1,0
727979,483.35,6,1288,4,1,1,0
569042,605.25,6,5169,4,1,1,0
971652,560.47,6,5828,4,1,1,0
461680,505.87,6,3829,4,1,1,0
920098,434.68,6,3125,4,1,2,0
284881,422.65,6,2598,4,1,1,0
531451,498.94,6,4583,4,1,1,0
624860,478.69,6,5059,4,1,1,0
660814,507.24,6,4326,4,2,2,0
369597,472.46,6,2152,4,2,2,0
505820,635.75,6,3994,4,1,1,0
210562,424.46,6,2556,4,1,1,0
234982,482.47,6,2933,4,1,1,0
906260,460.88,6,4081,4,2,2,0
881618,354.21,6,1649,4,1,2,0
200243,548.30,6,2254,4,2,2,1
931871,475.86,6,2986,4,1,1,0
959565,617.31,7,1835,1,1,1,0
564772,334.20,7,4215,1,2,2,0
874806,500.33,7,5728,1,1,2,1
857857,355.13,7,3909,1,1,1,0
577275,414.75,7,1983,1,2,2,0
107556,415.92,7,5092,1,1,1,0
652174,390.24,7,2284,1,1,1,0
639859,438.91,7,3493,1,1,1,1
700586,429.14,7,5236,1,2,2,1
859154,433.93,7,5058,1,2,2,0
458516,604.40,7,4311,1,1,1,0
938345,405.93,7,1128,1,1,2,1
448427,600.09,7,3257,1,2,2,0
856032,293.76,7,2721,1,2,2,1
237464,464.16,7,4278,1,1,1,0
314573,308.43,7,1858,1,1,1,0
518664,383.10,7,4358,1,1,1,1
699257,432.34,7,3854,1,2,2,0
124309,394.74,7,4660,1,1,2,0
175986,543.17,7,5176,1,1,1,0
161287,342.81,8,3813,2,1,1,0
960271,566.79,8,5818,2,2,2,0
279510,412.30,8,1535,2,1,2,0
397921,628.47,8,2542,2,1,1,0
381603,560.34,8,2208,2,1,2,0
151854,299.55,8,2512,2,1,1,0
929707,554.12,8,2957,2,1,1,0
165345,482.12,8,1019,2,2,2,0
740053,391.19,8,5362,2,1,2,0
569567,706.67,8,2509,2,1,1,0
352318,365.80,8,5865,2,1,1,0
888656,500.91,8,2780,2,1,1,0
765037,499.68,8,2736,2,2,2,0
963848,489.76,8,5235,2,2,2,0
344872,690.29,8,3047,2,1,1,1
909715,421.46,8,1138,2,1,1,0
467389,454.99,8,5369,2,1,1,0
905491,333.51,8,2008,2,1,1,0
997714,518.13,8,4960,2,1,2,0
913829,418.55,8,2128,2,2,2,1
465835,571.67,9,2377,3,1,1,1
972176,618.01,9,5937,3,1,1,0
270690,403.66,9,5099,3,1,1,0
157773,358.84,9,2357,3,1,1,0
302946,665.82,9,5357,3,2,2,1
853682,519.15,9,3556,3,1,1,0
708115,671.21,9,3456,3,1,2,0
738450,363.24,9,5376,3,1,1,1
614794,220.00,9,2829,3,1,2,1
179688,585.06,9,3338,3,1,2,0
759185,644.34,9,4765,3,1,1,1
989282,605.14,9,1087,3,1,1,1
389937,583.93,9,3998,3,2,2,1
367825,701.92,9,3587,3,2,2,0
782874,475.31,9,1421,3,1,1,0
344412,399.33,9,2669,3,1,2,0
332941,371.38,9,2837,3,1,2,0
278807,579.37,9,1044,3,2,2,0
718580,631.92,9,1013,3,1,1,0
661247,519.11,9,3429,3,1,1,1
575418,215.56,10,4407,4,1,2,0
204851,494.46,10,2568,4,1,1,1
971959,629.22,10,5026,4,2,2,0
375264,447.69,10,4186,4,1,1,0
657746,284.03,10,2887,4,1,1,0
462340,404.52,10,3577,4,1,1,0
211461,581.38,10,2257,4,1,2,1
148628,414.65,10,4562,4,1,2,0
958745,512.81,10,5488,4,1,1,0
381105,449.73,10,4679,4,1,2,0
651729,542.31,10,2202,4,2,2,1
932278,434.10,10,1555,4,1,2,0
442583,450.77,10,1459,4,1,1,0
906769,432.84,10,5747,4,1,1,0
614778,401.14,10,2799,4,1,1,0
978914,420.67,10,2610,4,2,2,0
700529,541.12,10,1728,4,1,1,0
677697,409.24,10,1269,4,2,2,0
772958,365.76,10,5919,4,1,1,0
832718,581.20,10,5150,4,1,2,1
456230,484.55,1,5319,1,2,2,0
405032,487.78,1,5252,1,1,1,0
925120,586.82,1,4486,1,2,2,1
820371,571.40,1,2376,1,1,1,0
435260,404.07,1,4975,1,1,2,0
212527,341.15,1,1612,1,1,1,0
264247,686.49,1,1447,1,1,1,1
194214,387.61,1,2606,1,1,2,0
657753,627.54,1,2867,1,1,1,1
893947,451.24,1,3210,1,1,1,0
662642,564.37,1,1685,1,2,2,0
747236,575.68,1,1656,1,1,2,0
704089,494.92,1,3200,1,1,2,0
865319,439.33,1,2143,1,1,1,0
217939,240.63,1,5538,1,1,1,0
419270,511.53,1,3096,1,1,1,0
646352,395.06,1,3362,1,1,2,0
892643,385.56,1,3713,1,1,1,1
134760,642.68,1,3709,1,1,1,0
795922,567.03,1,2578,1,1,1,0
904787,383.01,2,2108,2,1,2,0
733876,417.15,2,5846,2,2,2,0
332880,425.97,2,3451,2,1,1,0
744308,490.22,2,5526,2,1,2,0
698741,680.11,2,1266,2,2,2,0
465751,540.18,2,2810,2,1,1,0
118536,437.03,2,3769,2,1,1,0
764926,687.97,2,5967,2,1,1,0
916690,572.34,2,2885,2,2,2,0
793041,617.68,2,5204,2,1,1,0
414942,453.83,2,4922,2,1,1,0
428642,518.06,2,3955,2,2,2,0
402749,555.95,2,4230,2,2,2,0
373500,468.98,2,2293,2,1,1,0
673188,420.78,2,1373,2,1,1,0
945622,590.73,2,4946,2,2,2,0
379196,631.41,2,4610,2,2,2,0
427400,324.16,2,4846,2,1,1,1
843514,433.06,2,5171,2,1,1,0
568858,380.46,2,4040,2,1,2,0
433616,505.84,3,2040,3,1,2,1
361558,501.58,3,4668,3,1,1,0
487162,426.59,3,3213,3,1,2,1
165152,579.52,3,4295,3,1,1,0
161725,301.35,3,4960,3,1,2,0
857053,392.97,3,4547,3,1,1,0
496987,454.70,3,3130,3,1,2,0
408115,503.22,3,5321,3,1,1,1
750591,508.03,3,1255,3,1,1,0
596733,385.74,3,4308,3,1,1,1
488267,459.69,3,5442,3,1,2,0
117269,390.82,3,2593,3,1,1,0
110324,557.82,3,4624,3,1,2,1
646616,493.16,3,3566,3,2,2,0
500062,547.00,3,3822,3,2,2,0
917007,515.25,3,1309,3,2,2,0
354359,407.64,3,4212,3,1,1,0
859252,597.67,3,4933,3,1,1,1
503250,648.58,3,3163,3,1,1,0
386743,710.21,3,4725,3,2,2,0
237893,464.49,4,5326,4,1,1,0
665243,462.40,4,2129,4,2,2,0
956389,480.01,4,4209,4,1,1,0
869954,595.34,4,2072,4,1,1,0
895594,533.94,4,3977,4,1,1,0
939986,518.37,4,2194,4,1,1,0
251241,402.06,4,5125,4,1,1,0
837625,609.99,4,2182,4,1,2,1
917088,630.23,4,3540,4,2,2,0
635823,507.87,4,1103,4,2,2,1
408038,491.19,4,2145,4,1,1,0
538129,574.16,4,5932,4,2,2,0
425694,589.20,4,4769,4,2,2,0
743174,565.74,4,2292,4,2,2,0
170882,420.87,4,4173,4,1,2,0
426303,618.00,4,4676,4,1,1,1
887870,516.04,4,3456,4,2,2,0
745643,525.43,4,2299,4,1,2,0
193927,460.46,4,3045,4,1,2,0
608135,531.14,4,4653,4,1,1,0
987347,691.83,5,2620,1,1,1,0
266492,422.21,5,4015,1,1,1,1
765863,562.79,5,4647,1,1,2,1
320138,608.31,5,1253,1,1,1,0
851306,505.29,5,5499,1,1,1,1
363308,537.78,5,5838,1,1,2,0
744756,463.71,5,1525,1,1,2,0
951800,410.72,5,3130,1,1,1,0
827468,433.17,5,4510,1,2,2,0
726025,465.42,5,5983,1,2,2,0
205432,403.22,5,2766,1,2,2,0
619120,467.47,5,4109,1,2,2,1
875541,549.36,5,3589,1,2,2,1
209065,372.15,5,4508,1,1,1,0
247619,426.49,5,2320,1,2,2,1
788631,649.26,5,5818,1,1,1,0
875604,580.24,5,5382,1,1,2,1
863793,557.74,5,2718,1,1,2,0
468421,529.67,5,1769,1,1,2,1
532297,256.85,5,3429,1,1,1,1
496578,563.89,6,3091,2,1,2,0
598971,330.18,6,2289,2,2,2,0
508471,466.76,6,2953,2,1,1,1
175368,457.93,6,2277,2,1,1,0
840972,450.76,6,3419,2,2,2,0
341230,442.51,6,2965,2,1,1,0
327308,518.99,6,4511,2,2,2,0
800800,461.44,6,2822,2,2,2,0
809249,395.16,6,3539,2,1,1,1
218607,626.53,6,5186,2,1,1,1
326188,558.14,6,3030,2,1,1,0
599555,552.07,6,4800,2,1,1,0
620911,565.52,6,2097,2,2,2,0
901157,584.84,6,3780,2,2,2,0
951157,508.34,6,4160,2,1,1,0
908392,511.27,6,4734,2,1,1,1
725150,450.00,6,3871,2,1,2,0
468221,515.87,6,3851,2,1,1,0
316658,501.86,6,1628,2,1,2,1
462775,648.15,6,1391,2,1,1,0
143347,473.39,7,5493,3,1,2,0
764909,506.47,7,1410,3,2,2,0
269705,431.15,7,3266,3,2,2,0
791109,435.54,7,3467,3,2,2,0
463578,636.43,7,3466,3,1,2,0
808300,616.81,7,2101,3,2,2,0
869840,423.30,7,3985,3,1,1,0
452081,546.01,7,4814,3,1,1,0
468017,489.06,7,2978,3,2,2,0
646466,620.22,7,4968,3,1,1,0
374006,453.30,7,3258,3,1,1,0
783563,406.79,7,3673,3,1,1,0
379238,379.85,7,1079,3,2,2,0
470151,560.68,7,3651,3,2,2,0
875979,508.84,7,4332,3,1,1,0
685899,522.01,7,1340,3,2,2,1
350057,463.34,7,3040,3,1,1,1
375795,553.22,7,3276,3,1,1,0
869855,353.20,7,3788,3,1,1,0
264775,436.23,7,5431,3,2,2,0
353317,444.77,8,2748,4,2,2,0
922228,458.52,8,3285,4,1,2,0
424396,471.30,8,5772,4,1,1,1
340646,586.72,8,5178,4,2,2,0
357843,223.58,8,1404,4,1,1,0
794978,472.72,8,5307,4,1,2,0
558020,471.33,8,5611,4,1,1,1
158649,442.81,8,2904,4,1,2,0
412031,469.67,8,1366,4,2,2,1
846385,491.48,8,1742,4,2,2,0
719193,581.87,8,4254,4,1,2,0
313429,368.03,8,4772,4,1,1,0
142941,560.71,8,3999,4,1,1,0
802831,565.43,8,1971,4,1,1,0
617737,491.07,8,5538,4,2,2,1
708774,562.91,8,3084,4,1,1,0
355847,505.89,8,2557,4,1,2,1
366867,570.32,8,4156,4,1,2,0
473009,451.11,8,4886,4,1,1,0
374464,441.86,8,1055,4,1,1,0
418434,248.90,9,2133,1,1,1,0
969246,627.35,9,5414,1,2,2,0
738515,636.90,9,4592,1,2,2,0
385707,510.86,9,5186,1,2,2,0
860721,511.26,9,2835,1,1,1,0
822344,554.85,9,3849,1,1,1,0
426210,708.55,9,3805,1,1,1,0
845767,595.20,9,4560,1,1,1,0
373058,396.46,9,2091,1,1,1,0
738109,668.44,9,1856,1,2,2,0
761998,510.72,9,5758,1,1,1,0
942065,478.27,9,3073,1,1,1,0
297871,457.98,9,3526,1,1,1,0
750104,577.89,9,5551,1,1,1,1
589455,574.33,9,3104,1,1,2,1
453480,605.78,9,2598,1,2,2,0
420695,505.63,9,4055,1,1,1,1
874271,299.45,9,2883,1,1,2,0
737992,617.11,9,3167,1,1,1,0
911405,371.54,9,1364,1,2,2,1
387388,412.23,10,1742,2,1,1,0
108715,373.34,10,5013,2,2,2,0
994045,509.54,10,3820,2,2,2,0
164990,336.25,10,5981,2,1,1,0
538908,425.50,10,3927,2,1,1,1
713004,469.55,10,3739,2,1,2,0
989931,436.36,10,2970,2,1,2,0
378867,496.25,10,1894,2,2,2,0
854292,600.61,10,3053,2,1,1,0
532550,702.76,10,2039,2,1,2,1
385870,638.86,10,3890,2,2,2,0
217008,489.52,10,5722,2,2,2,0
897008,444.65,10,3031,2,2,2,0
823567,445.28,10,5746,2,1,1,1
762438,535.73,10,1878,2,2,2,0
505742,489.81,10,1325,2,1,1,0
264901,404.14,10,3500,2,2,2,0
779286,431.99,10,3190,2,1,1,1
645114,476.40,10,3273,2,1,2,0
946129,403.86,10,3536,2,1,2,0
984290,497.26,1,4762,3,1,2,0
872436,576.79,1,3234,3,1,1,0
607220,500.22,1,3273,3,1,2,0
444138,519.93,1,2078,3,1,1,1
335301,558.17,1,3250,3,1,1,0
328545,586.95,1,3118,3,1,2,0
296322,436.40,1,5777,3,1,2,0
457415,441.18,1,4091,3,2,2,0
280698,506.78,1,1316,3,1,1,0
449480,556.71,1,2873,3,1,2,0
365318,606.00,1,4118,3,1,1,1
351460,577.62,1,3168,3,2,2,1
406551,468.01,1,3140,3,2,2,1
520089,703.76,1,2745,3,1,2,0
328226,437.71,1,2179,3,1,2,0
409300,530.32,1,3335,3,1,1,1
957317,373.35,1,5659,3,1,1,0
857852,643.49,1,4850,3,1,2,0
156897,606.21,1,4492,3,1,2,0
256743,525.94,1,5035,3,2,2,1
242348,330.32,2,2135,4,1,1,0
445091,513.28,2,1200,4,1,1,0
323791,538.95,2,3648,4,1,1,0
483950,375.44,2,5943,4,1,1,0
956920,687.57,2,5869,4,1,2,0
976628,637.80,2,2700,4,1,1,0
235472,472.86,2,3360,4,1,2,0
661974,618.48,2,3268,4,1,2,0
158009,426.04,2,4244,4,1,1,0
384350,412.05,2,2490,4,1,2,1
555247,502.96,2,3656,4,1,1,0
677380,469.45,2,2696,4,2,2,1
506196,481.71,2,2086,4,1,1,0
294752,540.15,2,4300,4,1,2,0
522578,473.09,2,4255,4,1,2,0
780533,543.69,2,5347,4,1,1,0
798965,432.57,2,3936,4,1,1,0
679408,543.77,2,1939,4,2,2,0
539575,467.67,2,4774,4,2,2,1
190581,590.04,2,3082,4,1,2,0
348151,512.51,3,1729,1,2,2,0
318106,406.94,3,1303,1,1,1,0
976313,606.11,3,4900,1,1,1,0
979588,553.88,3,3178,1,1,2,1
696758,401.13,3,5294,1,2,2,0
247863,588.35,3,1190,1,1,1,0
293540,403.10,3,1018,1,2,2,0
140993,541.43,3,2198,1,2,2,0
176576,603.79,3,4740,1,1,1,0
265024,634.82,3,3513,1,1,1,0
768441,528.48,3,1125,1,1,2,0
658090,600.52,3,4324,1,1,1,0
230457,583.26,3,2368,1,1,2,0
877100,573.48,3,3722,1,1,2,0
167230,511.38,3,3690,1,1,2,1
944431,385.09,3,5913,1,1,2,0
382627,252.03,3,1164,1,1,1,0
941211,373.40,3,1699,1,2,2,0
574149,595.22,3,2231,1,1,1,0
758897,487.36,3,1482,1,1,1,0
926503,492.44,4,3068,2,2,2,0
767895,444.65,4,4733,2,1,1,0
532863,631.51,4,5617,2,1,2,0
218522,343.73,4,1195,2,2,2,1
168282,499.46,4,4878,2,2,2,0
899261,623.70,4,2436,2,1,1,0
231738,391.30,4,5999,2,2,2,0
497202,755.33,4,5853,2,1,2,1
621251,601.53,4,3446,2,2,2,0
462345,534.12,4,1248,2,1,2,0
614191,262.74,4,2373,2,1,1,0
616370,363.52,4,1974,2,1,1,0
755488,364.75,4,2948,2,1,1,0
483430,486.60,4,1988,2,1,2,0
497928,487.71,4,5071,2,1,1,0
489711,705.93,4,2016,2,1,1,0
776348,380.56,4,2994,2,1,2,0
491607,471.52,4,1036,2,2,2,0
574525,468.72,4,3655,2,1,1,1
591715,453.97,4,5034,2,2,2,0
379669,453.00,5,4044,3,1,1,0
417417,481.98,5,2635,3,1,2,0
324468,453.79,5,2654,3,1,1,0
531836,470.18,5,2939,3,1,1,0
163598,455.76,5,4654,3,1,1,0
229396,341.73,5,1419,3,1,1,1
743740,707.93,5,3590,3,1,1,0
706081,510.66,5,5112,3,1,1,1
146092,421.62,5,1196,3,1,2,1
625594,350.23,5,5309,3,1,1,1
204573,584.50,5,4232,3,1,2,0
467345,304.55,5,5762,3,1,2,0
554657,578.14,5,5852,3,2,2,0
355822,688.27,5,1006,3,1,1,0
117270,436.27,5,4575,3,1,1,1
220560,334.36,5,3785,3,2,2,0
753832,735.30,5,4110,3,2,2,0
983303,444.58,5,5730,3,1,2,0
770378,466.34,5,5839,3,1,2,0
782961,520.71,5,2787,3,1,1,0
576341,410.72,6,1402,4,1,1,0
529231,557.58,6,4397,4,1,1,1
566675,500.44,6,2762,4,1,1,0
392153,404.02,6,4366,4,1,2,0
590712,582.78,6,3532,4,2,2,0
462138,545.00,6,4995,4,1,1,1
772185,546.43,6,3347,4,1,1,0
308406,436.65,6,1051,4,2,2,0
107771,596.06,6,2457,4,1,2,0
183572,491.45,6,5102,4,1,2,1
307545,457.20,6,5215,4,1,1,0
611050,428.77,6,4669,4,1,2,0
462688,535.36,6,4121,4,1,1,0
289527,633.09,6,3769,4,1,1,1
559834,569.80,6,2886,4,1,1,0
272852,534.13,6,1656,4,2,2,0
198690,577.66,6,1472,4,2,2,0
779394,756.76,6,4135,4,1,1,1
523740,584.18,6,5528,4,1,2,1
814552,479.58,6,1379,4,1,1,1
827838,354.35,7,3369,1,1,2,0
256603,513.74,7,1092,1,2,2,0
136271,459.67,7,2797,1,1,1,0
497871,425.62,7,4775,1,2,2,0
527742,519.32,7,5019,1,2,2,1
686771,347.05,7,1977,1,1,1,0
128182,594.91,7,1668,1,1,2,1
946287,440.97,7,5785,1,2,2,0
255718,494.11,7,3418,1,1,1,0
459071,426.40,7,5484,1,1,1,0
995388,482.06,7,1307,1,1,1,1
840133,358.89,7,5589,1,2,2,0
117184,351.64,7,3734,1,1,1,0
220508,376.60,7,4152,1,1,1,0
796638,401.72,7,5500,1,2,2,1
704489,647.29,7,1553,1,1,2,0
151261,538.54,7,2571,1,1,1,1
430736,554.78,7,4113,1,2,2,0
131523,573.81,7,3201,1,1,2,1
873643,572.09,7,5753,1,1,2,0
596513,507.37,8,5537,2,1,1,1
609887,371.63,8,4908,2,1,1,0
622423,495.70,8,3907,2,2,2,0
804339,548.92,8,2564,2,1,1,0
103165,596.23,8,1016,2,2,2,0
169701,422.56,8,3297,2,1,1,0
390685,340.50,8,5053,2,1,1,0
467981,547.35,8,4719,2,1,1,0
180283,542.88,8,4183,2,1,1,1
142233,367.31,8,5052,2,2,2,0
251638,583.96,8,2920,2,1,1,0
913191,366.64,8,3386,2,1,2,1
779258,479.32,8,2269,2,1,1,0
659691,611.09,8,5530,2,1,1,0
376851,457.24,8,2597,2,1,1,1
459666,500.69,8,2631,2,2,2,0
816536,524.49,8,5581,2,1,1,0
183433,496.00,8,4853,2,1,1,0
574736,340.08,8,1688,2,1,1,1
621411,432.89,8,1251,2,1,2,0
388978,620.76,9,1449,3,2,2,0
432750,591.47,9,5950,3,1,2,0
477410,579.10,9,3871,3,1,2,0
730425,716.24,9,1835,3,1,2,0
533919,311.49,9,2473,3,1,1,0
373539,555.32,9,2840,3,1,2,0
249554,399.66,9,2607,3,1,1,0
320642,369.50,9,2642,3,1,1,0
530560,555.90,9,3432,3,2,2,0
884579,493.96,9,2347,3,1,1,1
548387,505.66,9,2765,3,1,1,0
748515,630.61,9,2882,3,1,1,1
383140,495.81,9,1125,3,2,2,0
918294,385.00,9,3859,3,1,1,0
507091,437.77,9,1374,3,1,1,0
634918,609.15,9,5157,3,1,2,0
383002,442.14,9,1193,3,1,2,0
930944,606.42,9,5354,3,2,2,0
500929,474.06,9,4838,3,2,2,1
988547,520.30,9,3436,3,1,1,0
191758,633.38,10,3298,4,1,1,0
356806,652.97,10,5570,4,2,2,0
719663,498.61,10,2336,4,1,1,1
752061,478.45,10,4046,4,1,2,0
918780,502.37,10,3545,4,1,1,0
198819,626.89,10,5290,4,1,2,0
823122,529.44,10,4951,4,1,2,0
243182,590.98,10,2187,4,1,2,0
821401,453.68,10,3796,4,1,2,0
174007,636.02,10,5162,4,1,1,0
455677,660.68,10,3436,4,1,2,1
157127,362.34,10,1498,4,1,1,0
435973,517.62,10,4464,4,1,2,0
125438,343.14,10,5643,4,1,1,0
609512,516.09,10,4287,4,1,1,0
668382,518.98,10,2223,4,1,1,0
131112,450.54,10,3205,4,1,2,0
232923,627.00,10,5148,4,1,2,0
638284,616.85,10,3406,4,1,2,1
439670,575.09,10,3389,4,2,2,1
834796,538.27,1,1059,1,1,1,0
385880,462.52,1,3307,1,1,1,0
878741,511.82,1,4614,1,2,2,0
476394,446.57,1,2962,1,1,1,0
201202,443.92,1,5548,1,1,2,0
105751,585.35,1,5501,1,1,2,0
250461,407.99,1,3313,1,1,2,0
286122,447.38,1,2409,1,1,1,1
410127,586.80,1,5165,1,1,2,0
407110,534.47,1,5096,1,1,1,0
259925,430.53,1,3246,1,2,2,0
657042,647.53,1,2988,1,1,1,0
348147,592.84,1,3351,1,1,1,0
221390,564.15,1,1077,1,1,1,0
520916,470.50,1,4023,1,1,1,0
570340,562.44,1,4795,1,1,2,1
388929,412.18,1,1659,1,1,1,0
234113,451.28,1,1141,1,1,1,0
701103,593.71,1,5827,1,2,2,0
735061,609.91,1,3541,1,1,1,1
587771,531.31,2,2594,2,1,1,0
683655,406.74,2,4025,2,1,1,0
210196,475.70,2,1004,2,2,2,0
348973,384.09,2,5174,2,1,2,0
131261,656.90,2,3541,2,1,1,1
384292,495.59,2,2238,2,1,2,0
735551,467.69,2,2569,2,1,1,0
917910,450.48,2,4539,2,1,2,0
796907,494.17,2,1831,2,1,2,0
574226,594.08,2,3883,2,1,1,0
910333,456.03,2,3102,2,2,2,0
143524,405.01,2,4511,2,2,2,0
576426,312.23,2,1424,2,1,2,0
322499,552.49,2,1091,2,1,1,1
141656,574.84,2,5276,2,1,2,0
466910,727.74,2,4850,2,2,2,0
491030,571.12,2,3714,2,1,1,0
135620,529.01,2,1903,2,1,1,0
441337,408.13,2,4369,2,1,1,1
672315,391.81,2,4485,2,1,1,1
532661,443.04,3,2218,3,1,2,0
488307,326.84,3,2740,3,1,1,0
871289,592.45,3,4707,3,1,1,0
878106,330.40,3,5698,3,1,1,1
717385,517.80,3,2694,3,1,2,0
200510,552.94,3,3027,3,1,2,0
333917,559.47,3,4807,3,1,1,1
407428,378.57,3,5250,3,1,1,0
898706,518.29,3,4619,3,2,2,1
738518,439.57,3,3181,3,2,2,0
470467,609.82,3,3404,3,1,2,1
741326,430.64,3,3080,3,2,2,1
210155,486.33,3,5793,3,1,1,0
799417,597.18,3,4271,3,2,2,0
779504,459.53,3,1286,3,1,1,0
428992,626.72,3,2246,3,2,2,0
297881,608.81,3,2316,3,1,1,0
693688,612.36,3,3296,3,1,1,0
637928,400.44,3,1554,3,1,1,0
735280,280.74,3,2872,3,2,2,0
973648,616.43,4,4603,4,1,1,0
411023,416.75,4,4905,4,1,2,0
377559,423.32,4,2872,4,1,1,0
917065,485.76,4,1835,4,1,1,0
254438,546.12,4,2662,4,2,2,0
311050,463.82,4,2823,4,1,2,0
471942,561.87,4,3335,4,1,1,0
293725,353.69,4,4840,4,2,2,1
698426,653.22,4,1317,4,2,2,0
946143,433.54,4,3737,4,1,1,0
489506,380.02,4,1942,4,1,2,1
981577,498.28,4,3889,4,2,2,0
603775,614.26,4,4232,4,2,2,0
382232,539.72,4,3271,4,1,1,0
376565,516.40,4,3645,4,1,2,0
508452,383.45,4,5757,4,1,1,0
714072,487.24,4,2641,4,1,1,0
444882,489.03,4,1522,4,1,2,1
382000,417.39,4,4932,4,1,1,0
857475,488.14,4,2726,4,1,2,1
180540,534.35,5,1460,1,1,2,1
860275,500.63,5,1868,1,1,2,0
731621,556.25,5,1623,1,2,2,1
205910,500.52,5,3235,1,2,2,0
608616,532.92,5,1609,1,1,1,1
461083,424.48,5,4193,1,1,1,1
665707,441.66,5,5028,1,1,1,0
247670,478.44,5,5992,1,1,1,0
197735,551.71,5,1504,1,1,1,0
613351,462.66,5,3087,1,1,1,0
242064,412.84,5,1760,1,1,2,0
123238,631.08,5,5313,1,1,2,0
830479,453.41,5,5232,1,1,2,0
916913,639.96,5,2670,1,1,1,0
510852,414.69,5,5386,1,1,2,0
113855,379.79,5,1672,1,2,2,1
638819,639.44,5,1295,1,1,1,1
856993,526.45,5,3962,1,1,1,0
836789,255.20,5,2694,1,1,1,0
903746,604.41,5,2438,1,1,1,0
350315,516.21,6,1284,2,1,1,0
846615,350.38,6,1119,2,2,2,0
880504,487.25,6,2488,2,1,2,0
473831,374.11,6,2686,2,2,2,0
770055,541.87,6,4811,2,2,2,0
383681,446.90,6,1017,2,1,1,0
755491,500.53,6,1706,2,1,2,0
995022,318.36,6,1352,2,2,2,1
610126,505.66,6,1722,2,2,2,1
144653,627.37,6,1506,2,2,2,1
718909,392.61,6,3161,2,1,2,0
439371,639.92,6,3091,2,2,2,0
720152,324.67,6,1559,2,1,1,0
359923,658.90,6,5818,2,1,1,0
389478,551.68,6,1111,2,1,2,0
711065,412.57,6,5131,2,2,2,0
177707,583.40,6,4859,2,2,2,0
308803,560.95,6,1560,2,1,2,0
887560,511.78,6,2513,2,1,2,1
268985,563.38,6,3553,2,1,1,1
759140,409.27,7,2286,3,1,1,0
190350,413.09,7,2976,3,1,1,0
390266,364.38,7,2862,3,1,1,1
241515,510.67,7,2301,3,1,1,0
341725,645.77,7,4335,3,1,2,0
405686,568.91,7,3070,3,1,1,0
986211,361.93,7,5151,3,1,1,0
516233,485.12,7,5631,3,1,1,0
401558,490.14,7,5858,3,1,2,0
737571,601.57,7,1937,3,1,1,0
202104,485.12,7,3056,3,2,2,0
429044,388.21,7,3217,3,2,2,0
403863,263.68,7,4518,3,1,1,0
840221,635.17,7,4583,3,2,2,0
370048,392.05,7,2805,3,1,2,0
357984,593.74,7,1808,3,1,1,1
961312,556.65,7,2671,3,2,2,0
392152,441.50,7,1866,3,2,2,0
995066,444.23,7,5304,3,1,2,0
603820,573.50,7,3761,3,2,2,0
887572,368.74,8,1480,4,2,2,0
641597,448.14,8,1848,4,1,1,0
916913,492.79,8,4459,4,1,1,0
839865,627.14,8,4125,4,1,1,0
654181,585.20,8,2374,4,1,1,0
748348,409.91,8,3793,4,1,1,0
994848,601.12,8,4705,4,2,2,0
225470,333.38,8,5186,4,1,2,0
840225,674.23,8,5820,4,1,1,1
238754,397.49,8,5522,4,1,1,1
292276,534.85,8,5548,4,2,2,0
186640,424.28,8,5976,4,2,2,0
164615,520.93,8,4959,4,1,1,0
819755,318.86,8,1306,4,1,1,0
701145,570.46,8,3010,4,1,2,0
900493,558.34,8,2106,4,1,2,0
862459,463.56,8,4248,4,2,2,0
195190,447.06,8,3828,4,1,1,1
744070,482.94,8,3092,4,2,2,0
617919,547.69,8,5635,4,1,2,0
820759,487.98,9,1926,1,1,1,0
714217,466.21,9,5400,1,2,2,0
932731,625.35,9,4552,1,1,1,0
944010,633.88,9,4889,1,1,1,0
622557,625.92,9,4953,1,1,1,0
737144,586.84,9,5315,1,1,2,0
179831,411.52,9,4065,1,2,2,0
922767,492.94,9,5750,1,2,2,0
223129,497.92,9,2214,1,1,1,0
958478,353.31,9,1895,1,1,1,0
624280,566.31,9,3912,1,2,2,0
752836,304.40,9,4348,1,1,2,0
399073,466.28,9,4565,1,2,2,0
902890,510.65,9,3423,1,1,1,0
950324,270.12,9,5198,1,1,1,0
612614,454.00,9,1967,1,1,1,0
105966,483.22,9,5914,1,1,1,1
232077,477.15,9,4239,1,1,1,1
844839,413.33,9,3280,1,1,1,0
743648,457.44,9,4860,1,1,2,0
950355,403.92,10,4869,2,1,2,1
116075,690.37,10,1757,2,1,1,1
920833,302.16,10,4991,2,2,2,0
414976,536.08,10,3510,2,1,1,0
394992,386.07,10,5104,2,2,2,0
329476,415.39,10,4069,2,1,1,1
687132,673.81,10,1150,2,1,2,0
271250,384.60,10,2519,2,1,1,1
631423,460.00,10,5602,2,1,2,0
553270,592.15,10,5588,2,1,2,0
748007,372.28,10,4417,2,1,2,0
939701,682.67,10,5422,2,1,1,1
521953,762.99,10,1606,2,1,1,0
780943,352.51,10,1900,2,2,2,0
244773,421.24,10,1704,2,2,2,0
